cafe_name	image_url	rating	latitude	longitude	address	tel	opening_hour	homepage_url
비트포비아 강남던전2	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FB0EA0FE8A6B441458CC78440768B72C7	4.6	37.49628289411766	127.03014819829872	서울 강남구 테헤란로4길 32	02-501-0323	매일 10:00 ~ 24:00	https://www.xdungeon.net
키이스케이프 메모리컴퍼니	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F35477539881F49E6A65D27E26F8C55BE	4.4	37.5042308224732	127.025684101999	서울 강남구 봉은사로2길 7	010-2637-6082	NULL	https://keyescape.co.kr
로흐	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_2099789061	4.4	37.500852314644895	127.03198663165476	서울 강남구 테헤란로13길 17	010-6688-9326	월~금 12:00 ~ 20:00	https://www.instagram.com/l_or_seoul/
필메이트 강남점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FBA937F88052D41DC9A51D648D056F926	3.7	37.500148831189	127.027613147383	서울 강남구 테헤란로1길 28	NULL	매일 09:00 ~ 24:00	NULL
타브스 에스프레소바	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F53AC97C92D05448F8601CF01F597472C	4.7	37.4917991823056	127.037494155815	서울 강남구 논현로63길 43	010-2394-1739	매일 10:00 ~ 18:00	https://instagram.com/tavs_espresso_bar
투썸플레이스 선릉로점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F1D401C1C1EF34DC983D6654DD6CF8238	3.0	37.50426314486919	127.04431442470607	서울 강남구 선릉로93길 54	02-6952-2688	월~금 07:00 ~ 22:00 / 토,일 08:00 ~ 22:00	https://www.twosome.co.kr
커피빈 강남역랭기지타워점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F8B5945DF6D664C0A809E1C23778F47C4	3.5	37.4964882946988	127.030261365191	서울 강남구 테헤란로4길 28	02-563-3655	월~금 07:00 ~ 21:00 / 토,일 07:30 ~ 21:00	http://www.coffeebeankorea.com
파브리끄 역삼GFC점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_1883893696	3.9	37.498835416763	127.036625766214	서울 강남구 역삼로17길 64	070-4151-4536	월~금 08:00 ~ 21:00 / 토,일 12:00 ~ 18:00	NULL
강남커피	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F4890D5A205004F0E8AF521FFBD807891	3.6	37.5022952333225	127.026717109706	서울 강남구 강남대로102길 13-5	02-552-8522	매일 11:00 ~ 23:00	NULL
요거티 강남점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F6981EFC6A0EF4291ABA9440ACADC6514	4.0	37.4915021692198	127.036474054595	서울 강남구 도곡로13길 5	02-2135-1833	월~금 11:30 ~ 01:00 / 토,일 11:30 ~ 01:30	https://www.instagram.com/yogurtii_gangnam/
킷사텐 역삼점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FA4B6F2C74ECD4BC9901BEC24CCEC69EC	3.8	37.5001682012626	127.041482496126	서울 강남구 언주로85길 23-10	NULL	월~금 06:30 ~ 23:30 / 토,일 11:00 ~ 23:30	https://www.instagram.com/kissaten_yeoksam/
투썸플레이스 강남역삼로점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F8601A77980644D08BCF9BEC741F55BFF	3.5	37.49348920962056	127.03227976034132	서울 강남구 역삼로 118	02-564-0038	월~금 08:00 ~ 22:00 / 토,일 09:00 ~ 21:00	https://www.twosome.co.kr
빽다방 역삼역GS점	NULL	3.8	37.50289611236128	127.03706881624888	서울 강남구 봉은사로30길 73	02-565-0410	매일 07:30 ~ 18:00	http://www.paikdabang.com
바나프레소 선릉역점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F952B739C4DB34A08BAEB18DCD5A30600	5.0	37.50467037776242	127.04670892162538	서울 강남구 테헤란로51길 7	070-8998-8927	매일 07:00 ~ 23:00 / 매일 라스트오더 ~ 22:30	http://www.banapresso.com
파라노이드 강남뱅뱅 카페	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F192ECAD9AFD3462FBD3D639DC7BC2EEA	4.3	37.49040156963425	127.0318668380734	서울 강남구 강남대로62길 3	02-6953-7228	월~금 07:30 ~ 21:00 / 토,일 11:00 ~ 19:00	https://www.instagram.com/paranoid.cafe/
메가MGC커피 강남역삼점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F78B00D846BDE46FAA708756A1200133A	5.0	37.4947612306328	127.03608776919424	서울 강남구 역삼로 156	02-566-1003	월~금 07:00 ~ 21:00 / 토,일 09:00 ~ 18:00	https://www.mega-mgccoffee.com/
할리스 역삼테헤란점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F82B891D3473E42D88F6B2BE21EFFB2F0	4.3	37.499955504667085	127.0331080974324	서울 강남구 테헤란로 131	02-501-3573	월~금 07:00 ~ 21:00 / 토 10:00 ~ 18:00	http://www.hollys.co.kr
더카페868	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FFA7DDF7C017E4C8DA590EB5B9165290D	1.9	37.4966903753622	127.02924820848	서울 강남구 테헤란로2길 22	02-568-8688	NULL	NULL
타스647	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FCD723DBDD13F4A7EA3874E7805774FDF	3.0	37.50046653994461	127.03251459888811	서울 강남구 테헤란로13길 12	NULL	NULL	NULL
소디스에스프레소바 역삼점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F0F5A04D6BE154F90956D0D74A757FA39	4.7	37.49859275972504	127.04283528188516	서울 강남구 역삼로37길 11	NULL	월~금 07:30 ~ 22:00 / 토,일 11:00 ~ 18:00	https://www.instagram.com/sodis_espressobar_yeoksam
레뽀드라라	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FAFCE256713A540B2A05F16C18CB6CF77	4.7	37.5009607961858	127.030625061496	서울 강남구 테헤란로7길 22	02-568-3177	월~금 07:30 ~ 21:00 / 토,일 11:00 ~ 21:00	NULL
바나프레소 선정릉점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FA2026B38D21641C384F3F54EC34B31FA	3.3	37.50999466124375	127.04371383381611	서울 강남구 선릉로 577	070-8998-8923	월,목,금,토,일 07:00 ~ 23:00 / 화,수 07:00 ~ 22:30	http://www.banapresso.com
퍼햅스 강남본점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F53FD4CF2E0C94E27B41349FA56A41E77	3.4	37.5004787946097	127.039596321144	서울 강남구 논현로86길 27	02-554-6546	매일 07:00 ~ 22:00	NULL
세컨브레스커피	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FD7C8CA47AB594D24963E2C9B9727DFFA	2.7	37.5056323958801	127.034318492097	서울 강남구 논현로 555	NULL	매일 07:00 ~ 03:00	NULL
빽다방 선릉역1호점	NULL	3.1	37.50481264196847	127.04694764465414	서울 강남구 테헤란로51길 10	02-557-0410	월~금 07:30 ~ 22:00 / 토 09:30 ~ 21:30	http://www.paikdabang.com
카페진정성 서울역삼	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F9F3A632E1C744474B2FD044103455037	5.0	37.49515611281	127.038186766889	서울 강남구 역삼로 172	070-8833-6311	월~금 09:00 ~ 19:00	http://www.cafejinjungsung.com
컴포즈커피 역삼테헤란로점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F95923C7A247140F8B45C580503B11C46	3.9	37.49762462957813	127.03300755264736	서울 강남구 테헤란로10길 25	02-558-0716	월~금 07:40 ~ 19:50 / 토,일 09:00 ~ 18:45	http://www.composecoffee.com/
가가린철우 사주카페	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F91B3719EE95A459C8CEAF8E256EDC565	2.1	37.5006983920023	127.027838400195	서울 강남구 강남대로98길 14	02-538-4984	매일 13:00 ~ 23:00	NULL
세븐클루스 강남2호점	NULL	1.5	37.50122125335523	127.0266330393506	서울 강남구 강남대로 432	010-2617-6561	월~금 12:00 ~ 23:00 / 토,일 10:00 ~ 23:00	http://www.sevenclues.com
제네베라 스페이스	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FB38E54E3E2AD4E81B8BD1C9AE664AA08	4.3	37.50157912503619	127.03615551274272	서울 강남구 논현로 507	02-6953-6961	월~토 08:00 ~ 19:00	https://geneveraspace.modoo.at/
커피빈 역삼역4번출구점	NULL	4.3	37.5005163264173	127.03486350798	서울 강남구 테헤란로 143	02-508-1137	월~금 07:00 ~ 22:00 / 토,일 08:00 ~ 20:00	http://www.coffeebeankorea.com
엠플러스엠	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F4D74293FCB534C1D86653D76D88ABA96	4.0	37.508871312936	127.043157843025	서울 강남구 봉은사로50길 18	02-6487-7939	월~금 10:00 ~ 22:00 / 토,일 12:00 ~ 22:00	NULL
포인트나인 강남점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F515979F549BD46D4A018DED511D02968	4.8	37.5034283090159	127.028386792542	서울 강남구 강남대로102길 40	02-556-9998	매일 11:00 ~ 24:00	http://point-nine.com
르와조 역삼	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FAE4EE48832B4403CBDF45CF4F817320F	4.3	37.502421900337	127.035044212301	서울 강남구 논현로95길 10	NULL	월~금 08:00 ~ 21:00 / 토,일 10:00 ~ 21:00	http://leoiseau.co.kr/
원퍼밀	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F0EA12819DF2F4C8182E024F5C2E79288	3.9	37.502931452533296	127.02622990109884	서울 강남구 강남대로106길 7	070-8844-1591	월~토 08:00 ~ 22:10 / 일 09:00 ~ 22:10 / 매일 라스트오더 ~ 22:00	https://www.instagram.com/onepermilcoffee
쁠랑커피	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F8192EDA1995E4D36AA17178FAC282B2C	3.7	37.4981095474556	127.032369956726	서울 강남구 테헤란로10길 16	NULL	NULL	NULL
이디야커피 역삼점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F02A97D5B584B4B1D97E0CA716C7A2691	4.2	37.4958184299256	127.040655712749	서울 강남구 논현로72길 13	02-565-0372	월~금 08:00 ~ 22:00 / 토,일 09:00 ~ 22:00	https://www.ediya.com
카페로스터제임스	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F7BBFF7CAA7514AAAB0E8510280FACED8	4.3	37.495235879026	127.036679418699	서울 강남구 역삼로 161	02-569-4825	월~금 08:00 ~ 22:00	NULL
카페팔라우	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2FE08333C9866F417785D0E4BFC9766721	5.0	37.5063064568506	127.039720415	서울 강남구 논현로102길 57	02-567-8821	월~금 08:00 ~ 22:00(평일 런치타임 11:30~14:00)	NULL
블루샥 서울역삼점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F53789C515867480BB4FC37B50E9C61FB	2.4	37.5021691542793	127.03937894452	서울 강남구 테헤란로33길 5	02-538-0704	NULL	http://www.blushaak.co.kr/
메가MGC커피 역삼래미안점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FA0E3FC2C2E47429682A201F5C28C5878	2.3	37.49586305738804	127.04667516495736	서울 강남구 언주로 314	NULL	매일 10:00 ~ 21:00	https://www.mega-mgccoffee.com
유로스커피 로스터스 센터필드점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F0F02C394C135412DB15CB8570656EF75	3.9	37.5028210376727	127.04069117577	서울 강남구 테헤란로37길 7	02-563-9998	월~금 07:00 ~ 21:00	http://euroscoffee.com/
커피스니퍼 센터필드점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F0C733D3051DF487E95B8E184BAA603E0	3.5	37.50352357034931	127.0414153645858	서울 강남구 테헤란로 231	02-6985-7215	매일 08:00 ~ 20:00	http://koffeesniffer.kr/
카페피노사	NULL	0.0	37.5045926253804	127.034354207039	서울 강남구 논현로101길 8	02-567-0036	월~목 11:00 ~ 22:30 / 금 11:00 ~ 22:00 / 토 11:00 ~ 21:30	https://www.facebook.com/%ED%94%BC%EB%85%B8%EC%82%AC-pinosa-1242499972496964
어야가자	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_1016740351	3.8	37.50661278025657	127.0397748651019	서울 강남구 테헤란로39길 66	0507-1418-0809	매일 10:00 ~ 21:30	https://www.instagram.com/a.yagaja/
금성커피	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_1086979168	4.4	37.49161496086599	127.03283755399713	서울 강남구 도곡로3길 22	010-4548-0840	월~금 08:00 ~ 22:00 / 토,일 12:00 ~ 21:00	NULL
컴포즈커피 강남역센트럴애비뉴점	NULL	1.8	37.49768860431321	127.02959464136396	서울 강남구 테헤란로4길 6	NULL	매일 07:00 ~ 22:00	http://www.composecoffee.com/
빽다방 역삼테헤란로점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F3160F27835034E218C559EB3AD75DD62	3.8	37.49759309056378	127.03302110908405	서울 강남구 테헤란로10길 25	02-553-2111	월~금 08:00 ~ 20:00 / 토,일 11:00 ~ 20:00	http://www.paikdabang.com
피그커피	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FBF2C2A43167B4F51A5A7AFDC83246AAA	4.5	37.5051350280607	127.040081705916	서울 강남구 언주로97길 15	0507-1320-3349	월~금 07:30 ~ 19:30	https://www.instagram.com/fig_coffee
컴포즈커피 강남역사점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FEE5709A28FE1450B9E1181B67817AFD2	4.1	37.49862242050112	127.02806380459614	서울 강남구 테헤란로 101	NULL	월~토 07:30 ~ 20:30 / 일 08:00 ~ 20:30	http://www.composecoffee.com
카페인중독 역삼점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FEBB7A998ACBB48A0851CC9C591341597	4.4	37.50408483453287	127.03303527759888	서울 강남구 봉은사로20길 46	1522-6133	화~일 10:30 ~ 03:30 / 월 10:30 ~ 18:30	https://카페인중독.com
카페드나탈리 역삼점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FB2B171AB805C41799CD38491DF859226	4.0	37.4986351755817	127.034351477634	서울 강남구 테헤란로20길 16	02-2051-5788	월~금 09:00 ~ 18:00	NULL
카페908 한티점	NULL	2.5	37.4960953888835	127.05132870473	서울 강남구 도곡로 323	02-552-0908	매일 08:00 ~ 22:00	NULL
바나프레소 역삼GFC점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F8F701C60C6744D3585F800DDCD973C64	4.1	37.4996186252325	127.035862797729	서울 강남구 테헤란로26길 10	070-8998-8919	월~토 07:00 ~ 22:00 / 일 07:00 ~ 23:00 / 월~토 라스트오더 ~ 21:30 / 일 라스트오더 ~ 22:30	http://www.banapresso.com
메가MGC커피 역삼테헤란로점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F92279AC40A0C4A47BADCF2A3810E23D0	1.0	37.4981875307959	127.033812979016	서울 강남구 논현로85길 52	02-501-9007	NULL	https://www.mega-mgccoffee.com/
메가MGC커피 역삼역점	NULL	3.0	37.5016019404803	127.035194241475	서울 강남구 테헤란로25길 15	02-554-9887	NULL	https://www.mega-mgccoffee.com/
카페놀다	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FC62D4D77F0E44A4CBB3911C2F4AC54FA	4.1	37.49099248376	127.035539798717	서울 강남구 도곡로 143	02-565-1916	월~금 08:00 ~ 21:00 / 토 09:00 ~ 19:00	https://www.instagram.com/cafe.nolda
로스트엔트리	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FE3A30EA5B76A4A4B966B1F016C4B2575	3.7	37.50126562471338	127.04148762690522	서울 강남구 테헤란로38길 10	NULL	NULL	NULL
엑소더스 방탈출카페 강남1호점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F5DD78D5221F3456684EF4EC11DCE3966	3.7	37.5015995130162	127.027345653498	서울 강남구 봉은사로18길 80	0507-1422-8581	매일 10:00 ~ 23:30	https://exodusescape.co.kr
포인트나인 강남2호점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F73C2B00F27574B2E867DA3B4519E4164	5.0	37.5028248781288	127.027357409787	서울 강남구 봉은사로6길 34	02-508-1211	매일 10:30 ~ 23:30	https://point-nine.com/
메가MGC커피 역삼대로점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FA86C09745A8142738B32E3D46FAF2563	3.0	37.5014291767135	127.040127223413	서울 강남구 테헤란로 216	02-558-8111	월~금 07:00 ~ 17:00 / 토 09:00 ~ 17:00	https://www.mega-mgccoffee.com/
카페꼼마 역삼마크로젠점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FCE4DDBF31407403D87C1B3569FAD1567	3.7	37.5020212966621	127.042254813273	서울 강남구 테헤란로 238	02-6205-1010	월~금 07:30 ~ 19:00 / 토,일 10:30 ~ 19:00	https://cafecomma.com
빽다방 강남역CGV점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F33C2C10B8DC243C5A2E1E9AD710F245D	3.4	37.5014644241474	127.027076445684	서울 강남구 테헤란로1길 48	02-566-5353	월~금 07:00 ~ 22:00 / 토 08:00 ~ 22:00 / 일 09:00 ~ 22:00	http://paikdabang.com/
만랩커피 역삼점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FD7BBBF9F3DCF4036B75311DFC178EF36	4.6	37.4981776675135	127.033645606004	서울 강남구 논현로85길 52	02-564-6644	월~금 07:00 ~ 21:00 / 토 08:00 ~ 19:00	http://www.10000lab.com
공차 강남역점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FEB7CFF8C38B247CD8C812B2801EC6E97	3.3	37.49798908894673	127.0277424016828	서울 강남구 강남대로 지하 396	02-569-7344	월~토 07:30 ~ 23:00 / 일 08:00 ~ 22:00	http://www.gong-cha.co.kr
카페밀브리지	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F277E5F43583BEA0016	3.8	37.4933020516827	127.031345642983	서울 강남구 역삼로 112	NULL	월~금 09:00 ~ 16:30	NULL
카페꼬미	NULL	3.8	37.5066398508003	127.044701499297	서울 강남구 테헤란로53길 47	070-8118-1528	매일 11:00 ~ 01:00	NULL
슬로우커피	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FA4B614777D1B4861AC8B56C6F031EF39	4.9	37.49425264963623	127.03445350476828	서울 강남구 역삼로 136	010-5917-0362	월~금 10:00 ~ 02:00 / 토,일 10:00 ~ 24:00	https://www.instagram.com/slowcoffee_seoul/
커피빈 역삼동태광타워점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F811FACD72AE74CF39645E75DDF15198C	5.0	37.50111839947965	127.03992123093178	서울 강남구 테헤란로34길 6	02-569-9867	월~금 07:00 ~ 21:00 / 토,일 09:00 ~ 20:00	http://www.coffeebeankorea.com
tiny	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FCAE9A3F95E984B75BC14C584FBA62B71	4.0	37.5032060488908	127.027160764517	서울 강남구 강남대로106길 19	1644-0337	매일 10:00 ~ 22:00	NULL
스멜로우	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F5FE40338C8FC4B688AF5F33B7B331640	3.8	37.496519586666885	127.03119658554628	서울 강남구 테헤란로6길 32	NULL	월~금 07:30 ~ 21:00 / 일 11:00 ~ 21:00	https://www.instagram.com/smellowcafe/
벙커616	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FA541A865519B4DF091DF097781089EEE	3.4	37.5037402381523	127.027622386689	서울 강남구 강남대로110길 34	NULL	매일 12:30 ~ 20:00	NULL
바나프레소 언주역점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FC9810F1D0A3C4370A1EE3C519D3E8569	4.4	37.5071298806178	127.034269413446	서울 강남구 논현로 570	070-8998-8977	월~금 07:00 ~ 23:00 / 토,일 07:00 ~ 21:00 / 월~금 라스트오더 ~ 22:30 / 토,일 라스트오더 ~ 20:30	https://banapresso.com/
키이스케이프 로그인1	NULL	5.0	37.500734399109	127.027978646062	서울 강남구 강남대로98길 16	010-5544-7839	NULL	https://keyescape.co.kr/
금커피별빙수 역삼점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F40B73AF020CD4E31AB68073FD9768541	5.0	37.49367242179783	127.03735034973376	서울 강남구 논현로67길 32	02-553-7009	매일 10:00 ~ 03:30	http://goldcoffee.co.kr/
무원	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F4AD3565B88EB49D1B64697F003D5E382	4.3	37.5028811741021	127.041356200887	서울 강남구 테헤란로 231	02-6985-7255	월~금 08:00 ~ 21:00 / 토,일 10:00 ~ 21:00	https://www.instagram.com/cafe.muwon/
바나프레소 테헤란로점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FE53E6EB6532E414B83D4DEC5F2EFEFAD	3.8	37.50113847486111	127.03916466061304	서울 강남구 테헤란로 208	070-8998-8941	월~금 07:00 ~ 21:00 / 토 09:00 ~ 17:00 / 월~금 라스트오더 ~ 20:30 / 토 라스트오더 ~ 16:30	http://www.banapresso.com
래쉬카페	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FAED4BDFFD02B49F7A7966947A63FAC29	4.5	37.4959912918073	127.041035767248	서울 강남구 논현로72길 19	02-556-1873	월~금 10:00 ~ 21:00 / 토 10:00 ~ 18:00	https://lashcafe.modoo.at
바나프레소 강남역사거리점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F6DA2692436004CE6B2F298F04B763499	4.7	37.4989324721728	127.027616092118	서울 강남구 강남대로 406	070-8998-8983	매일 07:00 ~ 22:00 / 매일 라스트오더 ~ 21:30	https://www.banapresso.com
더벤티 강남점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F863A5C1B9D1B4E4CAE61B5354BABEB71	4.3	37.4961674255074	127.030690954302	서울 강남구 테헤란로4길 35	02-558-0780	월~금 07:00 ~ 20:00	http://theventi.co.kr
와플앨리	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F4E3867EC74BA4E76B98423860E0AAAB7	4.3	37.4954034455634	127.030405673295	서울 강남구 테헤란로4길 46	070-4189-2839	월~금 09:30 ~ 21:00 / 토 12:00 ~ 21:00	NULL
셀렉토커피 역삼점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F7480C9B6FC2B4393BDBBBC374BD6E7FA	4.0	37.49418507949479	127.03119109126168	서울 강남구 역삼로3길 11	02-538-9792	월~금 07:00 ~ 23:00 / 토 12:00 ~ 21:00	http://www.selecto.co.kr/
노보텔앰배서더 로비라운지	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F9F6FE5AA169F4B1F837D6052FB45CD38	3.0	37.5053040859372	127.02886703666	서울 강남구 봉은사로 130	02-531-6612	매일 10:00 ~ 22:00	https://app.catchtable.co.kr/ct/shop/LobbyLounge
이에스씨	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F3D1058D04BDA40AF9D2267AA6FF179AB	4.2	37.5034493321614	127.039829734251	서울 강남구 언주로93길 28-2	NULL	월~토 11:00 ~ 20:00	https://www.instagram.com/esc.by.smon/
카페안젤로 보노점	NULL	3.4	37.50180080342271	127.0047611874025	서울 서초구 반포대로 222	NULL	NULL	https://www.instagram.com/bono_cxw/
